id,img_min,img_max,img_mean,img_std,msk_min,msk_max,shape,img_path,mask_path
img_0034.npy,0.06939282,0.9005814,0.5,0.115378074,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0034.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0034.npy
img_0035.npy,0.49800384,0.5020325,0.49999985,0.00033919656,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0035.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0035.npy
img_0036.npy,0.0,1.0,0.50054955,0.1979671,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0036.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0036.npy
img_0037.npy,0.0,1.0,0.49482352,0.22398166,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0037.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0037.npy
img_0038.npy,0.48497343,0.51296854,0.5000001,0.0025144466,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0038.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0038.npy
img_0039.npy,0.0449726,0.8398356,0.5,0.10391694,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0039.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0039.npy
img_0040.npy,0.3182804,0.6497494,0.4999998,0.032787465,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0040.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0040.npy
img_0041.npy,0.013740196,0.8608494,0.49999982,0.11968116,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0041.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0041.npy
img_0042.npy,0.007473661,1.0,0.49749315,0.11936563,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0042.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0042.npy
img_0043.npy,0.19991206,0.8085348,0.5000002,0.07256738,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0043.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0043.npy
img_0044.npy,0.0,1.0,0.4963706,0.1384731,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0044.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0044.npy
img_0045.npy,0.0,1.0,0.50018525,0.16691132,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0045.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0045.npy
img_0046.npy,0.0,1.0,0.5008633,0.21805707,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0046.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0046.npy
img_0047.npy,0.34447637,0.7088268,0.4999999,0.034412224,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0047.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0047.npy
img_0048.npy,0.0,1.0,0.5043863,0.19778271,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0048.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0048.npy
img_0049.npy,0.37538072,0.6281706,0.50000006,0.022534916,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0049.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0049.npy
img_0050.npy,0.0,1.0,0.49839586,0.12341128,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0050.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0050.npy
img_0051.npy,0.0,1.0,0.5020065,0.18286689,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0051.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0051.npy
img_0052.npy,0.1596428,1.0,0.5000001,0.07793395,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0052.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0052.npy
img_0053.npy,0.0,1.0,0.4885963,0.19568822,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0053.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0053.npy
img_0054.npy,0.0,1.0,0.49983156,0.1495954,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0054.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0054.npy
img_0055.npy,0.37481883,0.62562764,0.50000006,0.022834811,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0055.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0055.npy
img_0056.npy,0.116665065,1.0,0.49960658,0.0877004,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0056.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0056.npy
img_0057.npy,0.0,1.0,0.50594145,0.20287703,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0057.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0057.npy
img_0058.npy,0.0,0.91444254,0.5004593,0.13383216,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0058.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0058.npy
img_0059.npy,0.0,1.0,0.5006882,0.23285556,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0059.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0059.npy
img_0060.npy,0.0,1.0,0.49657968,0.18186755,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0060.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0060.npy
img_0061.npy,0.0,0.9600985,0.4999998,0.16252226,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0061.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0061.npy
img_0062.npy,0.0,1.0,0.49981505,0.17688152,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0062.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0062.npy
img_0063.npy,0.16133726,0.7971189,0.50000024,0.06560406,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0063.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0063.npy
img_0064.npy,0.0,1.0,0.5004625,0.21469267,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0064.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0064.npy
img_0065.npy,0.36823466,0.616599,0.4999999,0.02342537,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0065.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0065.npy
img_0066.npy,0.0,1.0,0.49996868,0.15596907,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0066.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0066.npy
img_0067.npy,0.49283308,0.5094726,0.50000006,0.0013618431,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0067.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0067.npy
img_0068.npy,0.2804597,0.7680968,0.49999997,0.03782251,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0068.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0068.npy
img_0069.npy,0.0,1.0,0.4935699,0.14211614,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0069.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0069.npy
img_0070.npy,0.19910714,0.9492733,0.5,0.09822277,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0070.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0070.npy
img_0071.npy,0.38719356,0.6123941,0.50000006,0.022983614,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0071.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0071.npy
img_0072.npy,0.1109221,0.9975023,0.4999997,0.10860944,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0072.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0072.npy
img_0073.npy,0.0,0.9379782,0.5000066,0.13291101,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0073.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0073.npy
img_0074.npy,0.0,1.0,0.49740568,0.29820946,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0074.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0074.npy
img_0075.npy,0.048112605,0.9634548,0.49999997,0.101537764,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0075.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0075.npy
img_0076.npy,0.40000233,0.5996018,0.5000001,0.021621644,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0076.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0076.npy
img_0077.npy,0.0,1.0,0.49638847,0.1684004,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0077.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0077.npy
img_0078.npy,0.0,1.0,0.4966302,0.1953985,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0078.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0078.npy
img_0079.npy,0.0,1.0,0.5014746,0.16293491,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0079.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0079.npy
img_0080.npy,0.0,1.0,0.49788868,0.20448114,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0080.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0080.npy
img_0081.npy,0.0,1.0,0.4964907,0.10846357,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0081.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0081.npy
img_0082.npy,0.0,1.0,0.4950406,0.18708792,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0082.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0082.npy
img_0083.npy,0.0,1.0,0.50990665,0.23291306,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0083.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0083.npy
img_0084.npy,0.28446457,0.8569632,0.5000002,0.060666237,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0084.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0084.npy
img_0085.npy,0.0,1.0,0.50078124,0.15329854,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0085.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0085.npy
img_0086.npy,0.0,1.0,0.49612984,0.25712186,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0086.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0086.npy
img_0087.npy,0.0,1.0,0.4999051,0.13399154,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0087.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0087.npy
img_0088.npy,0.0039870874,1.0,0.49954626,0.14084639,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0088.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0088.npy
img_0089.npy,0.059426825,0.88476026,0.49999997,0.08466023,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0089.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0089.npy
img_0090.npy,0.0,1.0,0.5002146,0.19351494,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0090.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0090.npy
img_0091.npy,0.023818612,1.0,0.49998975,0.14988805,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0091.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0091.npy
img_0092.npy,0.1016645,0.7966129,0.5000001,0.08152446,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0092.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0092.npy
img_0093.npy,0.0,1.0,0.50209767,0.16084138,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0093.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0093.npy
img_0094.npy,0.0,1.0,0.49984822,0.143323,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0094.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0094.npy
img_0095.npy,0.06640991,0.83403534,0.50000006,0.07019081,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0095.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0095.npy
img_0096.npy,0.1574151,0.97053766,0.4999999,0.08122677,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0096.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0096.npy
img_0097.npy,0.0,1.0,0.49727577,0.17886952,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0097.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0097.npy
img_0098.npy,0.0,1.0,0.50013703,0.15008539,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0098.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0098.npy
img_0099.npy,0.0,1.0,0.4999901,0.17117982,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0099.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0099.npy
img_0100.npy,0.091254644,0.91876245,0.50000006,0.08031658,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0100.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0100.npy
img_0101.npy,0.0,1.0,0.4943763,0.14747736,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0101.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0101.npy
img_0102.npy,0.0,1.0,0.49825525,0.22562332,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0102.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0102.npy
img_0103.npy,0.06694929,0.86133224,0.50000006,0.08354017,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0103.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0103.npy
img_0104.npy,0.14706002,0.8468138,0.4999999,0.08643198,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0104.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0104.npy
img_0105.npy,0.0,1.0,0.4984563,0.24961604,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0105.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0105.npy
img_0106.npy,0.010627343,0.8680066,0.5000001,0.112010494,0,1,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/images/img_0106.npy,/home/grva-mint/Projects/Falhas/Dataset/marlim_opt_2/masks/img_0106.npy
