id,region,patch,z0,x0,inline,img_min,img_max,img_mean,img_std,reflective,deadZone,alive,rms,discontinuity,faultLength,faultNear,score,shape,img_path
marlim_1300_calm_005.npy,calm,1300,256,672,84,0.0,1.0,0.5009146332740784,0.20254676043987274,1.0,0.0,1.0,0.19909276099588236,0.007587432861328125,0.0,0.0,-0.007587432861328125,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_005.npy
marlim_1300_calm_006.npy,calm,1300,256,768,84,0.0,1.0,0.50218266248703,0.17192700505256653,1.0,0.0,1.0,0.1719116170997993,0.0012722015380859375,0.0,0.0,-0.0012722015380859375,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_006.npy
marlim_1300_calm_007.npy,calm,1300,272,880,84,0.0,1.0,0.502800703048706,0.15687167644500732,1.0,0.0,1.0,0.15475626007992282,0.001934051513671875,0.0,0.0,-0.001934051513671875,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_007.npy
marlim_1300_calm_008.npy,calm,1300,320,384,84,0.0,1.0,0.498447448015213,0.30971741676330566,1.0,0.0,1.0,0.30172226076047126,4.57763671875e-05,0.0,0.0,-4.57763671875e-05,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_008.npy
marlim_1300_calm_009.npy,calm,1300,336,64,84,0.0,1.0,0.5051804780960083,0.2359725683927536,1.0,0.0,1.0,0.2279981460169438,0.000461578369140625,0.0,0.0,-0.000461578369140625,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_009.npy
marlim_1300_calm_010.npy,calm,1300,336,160,84,0.0,1.0,0.5035488605499268,0.27247703075408936,1.0,0.0,1.0,0.26487839290803117,0.000164031982421875,0.0,0.0,-0.000164031982421875,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_010.npy
marlim_1300_calm_011.npy,calm,1300,336,288,84,0.0,1.0,0.5027318000793457,0.30715271830558777,1.0,0.0,1.0,0.2951485631801922,0.0002288818359375,0.0,0.0,-0.0002288818359375,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_011.npy
marlim_1300_calm_012.npy,calm,1300,336,816,84,0.0,1.0,0.5036252737045288,0.2076074331998825,1.0,0.0,1.0,0.2019685905629589,4.1961669921875e-05,0.0,0.0,-4.1961669921875e-05,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_012.npy
marlim_1300_calm_013.npy,calm,1300,336,944,84,0.0,1.0,0.504510760307312,0.18059681355953217,1.0,0.0,1.0,0.17738196808431717,0.0010852813720703125,0.0,0.0,-0.0010852813720703125,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_013.npy
marlim_1300_calm_014.npy,calm,1300,352,496,84,0.0,1.0,0.5075441598892212,0.272259920835495,1.0,0.0,1.0,0.2594235550022823,0.0,0.0,0.0,-0.0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_014.npy
marlim_1300_calm_015.npy,calm,1300,352,672,84,0.0,1.0,0.5040566325187683,0.2245122194290161,1.0,0.0,1.0,0.21738402629398412,5.7220458984375e-06,0.0,0.0,-5.7220458984375e-06,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_015.npy
marlim_1300_calm_016.npy,calm,1300,352,1040,84,0.0,1.0,0.5045841336250305,0.1606624573469162,1.0,0.0,1.0,0.15574134852431198,7.62939453125e-05,0.0,0.0,-7.62939453125e-05,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_016.npy
marlim_1300_calm_017.npy,calm,1300,368,1136,84,0.0,1.0,0.5045709609985352,0.16422545909881592,1.0,0.0,1.0,0.15648920683724965,0.0003223419189453125,0.0,0.0,-0.0003223419189453125,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_017.npy
marlim_1300_calm_018.npy,calm,1300,400,592,84,0.0,1.0,0.5081955194473267,0.18780206143856049,1.0,0.0,0.9999709129333496,0.17521401086742117,0.003021240234375,0.0,0.0,-0.003021240234375,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_018.npy
marlim_1300_calm_019.npy,calm,1300,416,16,84,0.0,1.0,0.5032535791397095,0.11324252188205719,1.0,0.0,0.9064936637878418,0.10095015561410037,0.005153656005859375,0.0,0.0,-0.005153656005859375,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_019.npy
marlim_1300_calm_020.npy,calm,1300,416,1216,84,0.0,1.0,0.5023804903030396,0.19214089214801788,1.0,0.0,1.0,0.18334617477012127,0.0046253204345703125,0.0,0.0,-0.0046253204345703125,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_020.npy
marlim_1300_calm_021.npy,calm,1300,416,1728,84,0.0,1.0,0.5010537505149841,0.20814645290374756,1.0,0.0,1.0,0.19725843565129253,0.010362625122070312,0.0,0.0,-0.010362625122070312,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_021.npy
marlim_1300_calm_022.npy,calm,1300,416,1888,84,0.0,1.0,0.49987155199050903,0.19883649051189423,1.0,0.0,1.0,0.19827913809194797,0.009084701538085938,0.0,0.0,-0.009084701538085938,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_022.npy
marlim_1300_calm_023.npy,calm,1300,432,160,84,0.0,1.0,0.5036067366600037,0.13536527752876282,1.0,0.0,0.9831986427307129,0.12557725396527442,0.0038776397705078125,0.0,0.0,-0.0038776397705078125,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_023.npy
marlim_1300_calm_024.npy,calm,1300,432,720,84,0.0,1.0,0.5019789934158325,0.16865672171115875,1.0,0.0,1.0,0.1617574540232396,0.0025234222412109375,0.0,0.0,-0.0025234222412109375,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_024.npy
marlim_1300_calm_025.npy,calm,1300,448,1072,84,0.0,1.0,0.5026465058326721,0.1925646960735321,1.0,0.0,1.0,0.18189622707177477,0.001148223876953125,0.0,0.0,-0.001148223876953125,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_025.npy
marlim_1300_calm_026.npy,calm,1300,480,80,84,0.03526201844215393,1.0,0.502756655216217,0.12269336730241776,1.0,0.0,0.9410881996154785,0.1117558738255856,0.0026493072509765625,0.0,0.0,-0.0026493072509765625,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_026.npy
marlim_1300_calm_027.npy,calm,1300,480,544,84,0.0,1.0,0.5018008351325989,0.15291589498519897,1.0,0.0,0.9999814033508301,0.14235403197335472,0.00740814208984375,0.0,0.0,-0.00740814208984375,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_027.npy
marlim_1300_calm_028.npy,calm,1300,480,640,84,0.0,1.0,0.49986732006073,0.15450464189052582,1.0,0.0,0.9999709129333496,0.14296123758231172,0.0050792694091796875,0.0,0.0,-0.0050792694091796875,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_028.npy
marlim_1300_calm_029.npy,calm,1300,480,1344,84,0.0,1.0,0.5007562041282654,0.25183048844337463,1.0,0.0,1.0,0.24160758986590736,0.0031909942626953125,0.0,0.0,-0.0031909942626953125,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_029.npy
marlim_1300_calm_030.npy,calm,1300,528,160,84,0.0,1.0,0.5030556917190552,0.11565263569355011,1.0,0.0,0.858487606048584,0.10406504674528927,0.004978179931640625,0.0,0.0,-0.004978179931640625,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_030.npy
marlim_1300_calm_031.npy,calm,1300,560,32,84,0.06831042468547821,0.9573357105255127,0.5025173425674438,0.11064860969781876,1.0,0.0,0.8275508880615234,0.09793354084240491,0.0035648345947265625,0.0,0.0,-0.0035648345947265625,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_031.npy
marlim_1300_calm_032.npy,calm,1300,928,304,84,0.0,1.0,0.49313902854919434,0.23709708452224731,1.0,0.0,1.0,0.22914307494556851,0.0027866363525390625,0.0,0.0,-0.0027866363525390625,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_032.npy
marlim_1300_calm_033.npy,calm,1300,944,400,84,0.0,1.0,0.5054513216018677,0.21633629500865936,1.0,0.0,1.0,0.20860787514129742,0.001201629638671875,0.0,0.0,-0.001201629638671875,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_033.npy
marlim_1300_calm_034.npy,calm,1300,944,976,84,0.0,1.0,0.5088080763816833,0.2618144452571869,1.0,0.0,1.0,0.24687268691468134,0.0057659149169921875,0.0,0.0,-0.0057659149169921875,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_034.npy
marlim_1300_calm_035.npy,calm,1300,992,160,84,0.0,1.0,0.5005975365638733,0.16217714548110962,1.0,0.0,1.0,0.1601233891897209,0.0029010772705078125,0.0,0.0,-0.0029010772705078125,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_035.npy
marlim_1300_calm_036.npy,calm,1300,992,672,84,0.0,1.0,0.4998403489589691,0.2494194507598877,1.0,0.0,1.0,0.2337565341640584,0.0030193328857421875,0.0,0.0,-0.0030193328857421875,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_036.npy
marlim_1300_calm_037.npy,calm,1300,992,1968,84,0.0,1.0,0.47836583852767944,0.3689440190792084,1.0,0.0,1.0,0.3652058469815511,0.000396728515625,0.0,0.0,-0.000396728515625,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_037.npy
marlim_1300_calm_038.npy,calm,1300,992,2096,84,0.0,1.0,0.4941217601299286,0.3363705575466156,1.0,0.0,1.0,0.3284878486610996,0.0039119720458984375,0.0,0.0,-0.0039119720458984375,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_038.npy
marlim_1300_calm_039.npy,calm,1300,1008,256,84,0.0,1.0,0.5016152858734131,0.19973230361938477,1.0,0.0,1.0,0.18752213389143435,0.00894927978515625,0.0,0.0,-0.00894927978515625,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_039.npy
marlim_1300_calm_040.npy,calm,1300,1008,480,84,0.0,1.0,0.49993547797203064,0.21220006048679352,1.0,0.0,1.0,0.19818986948484918,0.0012264251708984375,0.0,0.0,-0.0012264251708984375,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_040.npy
marlim_1300_calm_041.npy,calm,1300,1008,576,84,0.0,1.0,0.502631664276123,0.22200095653533936,1.0,0.0,1.0,0.20619988406633638,0.0018100738525390625,0.0,0.0,-0.0018100738525390625,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_041.npy
marlim_1300_calm_042.npy,calm,1300,1024,64,84,0.021652279421687126,0.9464480876922607,0.5015977025032043,0.14307831227779388,1.0,0.0,0.9993705749511719,0.1382521381551669,0.0025920867919921875,0.0,0.0,-0.0025920867919921875,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_042.npy
marlim_1300_calm_043.npy,calm,1300,1056,2032,84,0.0,1.0,0.49081581830978394,0.3783229887485504,1.0,0.0,1.0,0.368803607800146,0.0016384124755859375,0.0,0.0,-0.0016384124755859375,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1300_calm_043.npy
marlim_1400_calm_000.npy,calm,1400,224,160,56,0.0,1.0,0.500622034072876,0.29602107405662537,1.0,0.0,1.0,0.2871510244531237,0.0014858245849609375,0.0,0.0,-0.0014858245849609375,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1400_calm_000.npy
marlim_1400_calm_001.npy,calm,1400,224,256,56,0.0,1.0,0.5017384886741638,0.29366475343704224,1.0,0.0,1.0,0.281543108065307,0.0061206817626953125,0.0,0.0,-0.0061206817626953125,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1400_calm_001.npy
marlim_1400_calm_002.npy,calm,1400,224,352,56,0.0,1.0,0.5004907846450806,0.27256298065185547,1.0,0.0,1.0,0.26129278309690684,0.007099151611328125,0.0,0.0,-0.007099151611328125,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1400_calm_002.npy
marlim_1400_calm_003.npy,calm,1400,272,80,56,0.0,1.0,0.504440426826477,0.30119627714157104,1.0,0.0,1.0,0.293104991957989,0.0058727264404296875,0.0,0.0,-0.0058727264404296875,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1400_calm_003.npy
marlim_1400_calm_004.npy,calm,1400,272,704,56,0.0,1.0,0.5016332864761353,0.2082647830247879,1.0,0.0,1.0,0.2026746657284091,0.0051097869873046875,0.0,0.0,-0.0051097869873046875,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1400_calm_004.npy
marlim_1400_calm_005.npy,calm,1400,272,800,56,0.0,1.0,0.5017009377479553,0.1829247772693634,1.0,0.0,1.0,0.17694431690142776,0.0014400482177734375,0.0,0.0,-0.0014400482177734375,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Marlim/Regions/Marlim/files/calm/marlim_1400_calm_005.npy
